# A network in link list format
1	300	0.043478260869565216
1	148	0.043478260869565216
1	247	0.05263157894736842
1	102	0.05263157894736842
1	308	0.05263157894736842
1	36	0.05263157894736842
1	66	0.05263157894736842
1	214	0.043478260869565216
1	312	0.043478260869565216
1	265	0.05263157894736842
1	79	0.043478260869565216
1	35	0.05263157894736842
1	156	0.05263157894736842
1	80	0.05263157894736842
1	239	0.043478260869565216
1	59	0.043478260869565216
1	302	0.043478260869565216
1	213	0.043478260869565216
1	316	0.043478260869565216
1	309	0.043478260869565216
1	219	0.05263157894736842
1	340	0.043478260869565216
1	113	0.043478260869565216
1	50	0.05263157894736842
1	246	0.043478260869565216
1	44	0.05263157894736842
1	212	0.043478260869565216
1	151	0.05263157894736842
1	45	0.043478260869565216
1	183	0.043478260869565216
1	91	0.043478260869565216
1	46	0.043478260869565216
1	193	0.05263157894736842
1	68	0.05263157894736842
1	116	0.05263157894736842
1	282	0.043478260869565216
1	278	0.043478260869565216
1	232	0.05263157894736842
1	383	0.05263157894736842
1	276	0.05263157894736842
1	166	0.043478260869565216
1	351	0.043478260869565216
2	359	0.07142857142857142
2	146	0.1
2	354	0.07142857142857142
2	121	0.1
2	264	0.07142857142857142
2	4	0.1
2	157	0.07142857142857142
2	181	0.07142857142857142
2	270	0.07142857142857142
2	131	0.07142857142857142
2	203	0.1
2	296	0.07142857142857142
2	64	0.1
2	66	0.07142857142857142
2	92	0.1
2	164	0.07142857142857142
2	134	0.1
2	380	0.07142857142857142
2	227	0.1
2	346	0.1
2	96	0.1
2	301	0.07142857142857142
2	48	0.07142857142857142
2	212	0.07142857142857142
3	305	0.1111111111111111
3	359	0.14285714285714285
3	26	0.1111111111111111
3	14	0.1111111111111111
3	197	0.1111111111111111
3	29	0.14285714285714285
3	144	0.14285714285714285
3	288	0.14285714285714285
3	224	0.14285714285714285
3	146	0.14285714285714285
3	200	0.1111111111111111
3	165	0.1111111111111111
3	28	0.14285714285714285
3	58	0.1111111111111111
3	138	0.1111111111111111
3	98	0.1111111111111111
4	287	0.06666666666666667
4	121	0.1
4	26	0.06666666666666667
4	5	0.06666666666666667
4	146	0.1
4	139	0.06666666666666667
4	126	0.06666666666666667
4	199	0.06666666666666667
4	367	0.06666666666666667
4	368	0.06666666666666667
4	112	0.06666666666666667
4	203	0.1
4	361	0.06666666666666667
4	64	0.1
4	92	0.1
4	164	0.06666666666666667
4	134	0.1
4	93	0.06666666666666667
4	94	0.06666666666666667
4	227	0.1
4	346	0.1
4	96	0.1
4	211	0.06666666666666667
4	22	0.06666666666666667
5	169	0.16666666666666666
5	26	0.06666666666666667
5	361	0.06666666666666667
5	287	0.06666666666666667
5	164	0.06666666666666667
5	223	0.16666666666666666
5	123	0.16666666666666666
5	206	0.16666666666666666
5	139	0.06666666666666667
5	93	0.06666666666666667
5	94	0.06666666666666667
5	126	0.06666666666666667
5	266	0.16666666666666666
5	199	0.06666666666666667
5	210	0.16666666666666666
5	211	0.06666666666666667
5	22	0.06666666666666667
5	367	0.06666666666666667
5	368	0.06666666666666667
5	112	0.06666666666666667
6	71	0.1
6	176	0.1
6	371	0.2
6	298	0.2
6	43	0.1
6	33	0.1
6	188	0.1
6	124	0.1
6	360	0.2
6	67	0.2
6	68	0.1
6	252	0.1
6	320	0.1
6	350	0.1
6	242	0.2
7	142	0.047619047619047616
7	105	0.047619047619047616
7	145	0.047619047619047616
7	76	0.047619047619047616
7	310	0.047619047619047616
7	77	0.16666666666666666
7	125	0.047619047619047616
7	202	0.047619047619047616
7	56	0.047619047619047616
7	178	0.047619047619047616
7	130	0.047619047619047616
7	366	0.047619047619047616
7	129	0.047619047619047616
7	59	0.047619047619047616
7	243	0.16666666666666666
7	244	0.16666666666666666
7	132	0.16666666666666666
7	372	0.047619047619047616
7	274	0.047619047619047616
7	185	0.047619047619047616
7	342	0.047619047619047616
7	65	0.16666666666666666
7	222	0.047619047619047616
7	250	0.047619047619047616
7	136	0.16666666666666666
7	97	0.047619047619047616
7	23	0.047619047619047616
8	305	0.1111111111111111
8	142	0.1
8	34	0.1
8	272	0.1
8	15	0.1111111111111111
8	25	0.1111111111111111
8	243	0.1111111111111111
8	163	0.1111111111111111
8	275	0.1111111111111111
8	109	0.1111111111111111
8	54	0.1
8	55	0.1
8	279	0.1
8	381	0.1
8	325	0.1111111111111111
8	65	0.1
8	313	0.1
8	367	0.1111111111111111
8	72	0.1
9	39	0.25
9	41	0.07692307692307693
9	244	0.07692307692307693
9	361	0.25
9	42	0.07692307692307693
9	197	0.07692307692307693
9	368	0.07692307692307693
9	15	0.25
9	299	0.25
9	275	0.07692307692307693
9	20	0.07692307692307693
9	324	0.07692307692307693
9	345	0.07692307692307693
9	226	0.07692307692307693
9	137	0.07692307692307693
9	210	0.07692307692307693
9	23	0.07692307692307693
10	231	0.047619047619047616
10	332	0.047619047619047616
10	51	0.043478260869565216
10	209	0.043478260869565216
10	234	0.043478260869565216
10	149	0.043478260869565216
10	334	0.043478260869565216
10	235	0.043478260869565216
10	335	0.047619047619047616
10	331	0.043478260869565216
10	27	0.043478260869565216
10	160	0.047619047619047616
10	241	0.043478260869565216
10	257	0.043478260869565216
10	245	0.047619047619047616
10	341	0.043478260869565216
10	205	0.047619047619047616
10	307	0.047619047619047616
10	20	0.043478260869565216
10	344	0.047619047619047616
10	303	0.047619047619047616
10	119	0.043478260869565216
10	258	0.043478260869565216
10	259	0.047619047619047616
10	30	0.047619047619047616
10	122	0.047619047619047616
10	150	0.047619047619047616
10	77	0.043478260869565216
10	266	0.043478260869565216
